id_factura,fecha_emision,hora_emision,cantidad,precio_unitario,metodo_pago,subtotal,iva,id_cliente,id_vendedor,id_carro,total,estado
791,2013-08-08,00:00:00,1,391914029,Transferencia,453364792,0.19,432,16,49,539504102.48,Pendiente
792,2013-03-23,00:00:00,1,219244721,Transferencia,187324058,0.19,50,24,11,222915629.01999998,Cancelada
793,2013-09-30,00:00:00,1,187740075,Transferencia,176460798,0.19,305,44,85,209988349.62,Cancelada
794,2014-09-26,00:00:00,1,303883128,Crédito,77861222,0.19,267,45,124,92654854.17999999,Pagada
795,2010-01-22,00:00:00,1,408800482,Transferencia,207396951,0.19,288,49,79,246802371.69,Pagada
796,2020-10-17,00:00:00,1,288850118,Contado,386700040,0.19,393,40,61,460173047.59999996,Cancelada
797,2016-12-19,00:00:00,1,200848895,Crédito,116860508,0.19,60,37,122,139064004.51999998,Pagada
798,2020-10-05,00:00:00,1,328833233,Contado,336810920,0.19,304,33,68,400804994.79999995,Cancelada
799,2012-11-16,00:00:00,1,132040572,Contado,298361583,0.19,70,39,28,355050283.77,Cancelada
800,2024-06-20,00:00:00,1,230356642,Transferencia,109864300,0.19,243,33,89,130738517.0,Cancelada
801,2009-09-24,00:00:00,1,125324651,Crédito,73537608,0.19,254,50,107,87509753.52,Cancelada
802,2024-03-24,00:00:00,1,63800302,Contado,287174372,0.19,284,38,61,341737502.68,Pendiente
803,2015-04-13,00:00:00,1,52991391,Transferencia,123701823,0.19,283,29,4,147205169.37,Cancelada
804,2025-10-13,00:00:00,1,338759537,Contado,344003405,0.19,372,10,39,409364051.95,Cancelada
805,2018-10-27,00:00:00,1,113656013,Transferencia,103350614,0.19,390,8,115,122987230.66,Cancelada
806,2011-11-17,00:00:00,1,438513876,Crédito,349204738,0.19,175,6,95,415553638.21999997,Cancelada
807,2018-12-13,00:00:00,1,91619448,Crédito,201138468,0.19,62,29,4,239354776.92,Pendiente
808,2023-06-20,00:00:00,1,54822142,Contado,264097535,0.19,320,2,13,314276066.65,Cancelada
809,2023-10-06,00:00:00,1,30861158,Crédito,373523053,0.19,416,47,1,444492433.07,Pagada
810,2020-12-03,00:00:00,1,52991391,Transferencia,314194755,0.19,17,35,55,373891758.45,Pendiente
811,2010-02-20,00:00:00,1,363108940,Contado,466553186,0.19,403,33,12,555198291.34,Cancelada
812,2021-05-08,00:00:00,1,268558652,Contado,228760021,0.19,428,41,89,272224424.99,Cancelada
813,2022-05-28,00:00:00,1,52991391,Crédito,440940431,0.19,327,38,100,524719112.89,Cancelada
814,2014-09-26,00:00:00,1,30861158,Contado,260483583,0.19,163,19,104,309975463.77,Pendiente
815,2008-11-02,00:00:00,1,342158763,Contado,82481911,0.19,126,43,27,98153474.08999999,Pagada
816,2024-05-22,00:00:00,1,185466977,Crédito,379008304,0.19,160,33,92,451019881.76,Cancelada
817,2020-12-03,00:00:00,1,257467980,Crédito,317674439,0.19,275,2,53,378032582.40999997,Cancelada
818,2016-07-22,00:00:00,1,329528314,Crédito,55145495,0.19,421,5,5,65623139.05,Cancelada
819,2009-10-04,00:00:00,1,52991391,Crédito,201647023,0.19,218,35,92,239959957.36999997,Pendiente
820,2025-06-30,00:00:00,1,92394484,Transferencia,152189523,0.19,151,26,100,181105532.37,Pendiente
821,2009-04-03,00:00:00,1,425275058,Crédito,216330210,0.19,20,17,75,257432949.89999998,Pagada
822,2025-04-16,00:00:00,1,92394484,Crédito,95903549,0.19,440,20,25,114125223.30999999,Pendiente
823,2015-07-02,00:00:00,1,159178619,Contado,148554464,0.19,55,35,67,176779812.16,Cancelada
824,2015-10-21,00:00:00,1,300957844,Transferencia,458937874,0.19,29,9,50,546136070.06,Cancelada
825,2017-09-27,00:00:00,1,328833233,Transferencia,283479145,0.19,481,11,113,337340182.55,Cancelada
826,2017-05-05,00:00:00,1,292689425,Transferencia,121114367,0.19,154,49,76,144126096.73,Pagada
827,2010-09-14,00:00:00,1,408800482,Crédito,446304473,0.19,341,8,111,531102322.87,Pagada
828,2025-04-12,00:00:00,1,408800482,Crédito,237048695,0.19,494,29,115,282087947.05,Pendiente
829,2013-01-31,00:00:00,1,462969518,Transferencia,42328670,0.19,71,23,14,50371117.3,Pendiente
830,2024-10-07,00:00:00,1,176849601,Crédito,212372341,0.19,357,34,129,252723085.79,Pendiente
831,2022-08-22,00:00:00,1,425275058,Crédito,51473616,0.19,133,33,123,61253603.04,Pagada
832,2021-07-05,00:00:00,1,408770151,Crédito,277925347,0.19,418,48,5,330731162.93,Pagada
833,2008-04-03,00:00:00,1,228565480,Crédito,455352574,0.19,195,15,31,541869563.06,Pagada
834,2022-03-20,00:00:00,1,273232003,Crédito,472905034,0.19,79,37,136,562756990.4599999,Cancelada
835,2025-06-08,00:00:00,1,219244721,Contado,374152276,0.19,144,29,121,445241208.44,Pagada
836,2022-03-06,00:00:00,1,240166457,Crédito,399909953,0.19,175,33,42,475892844.07,Cancelada
837,2016-07-30,00:00:00,1,247393456,Contado,425128976,0.19,436,24,107,505903481.44,Pendiente
838,2009-03-19,00:00:00,1,222888276,Crédito,470468089,0.19,211,29,9,559857025.91,Pendiente
839,2014-11-01,00:00:00,1,475796479,Contado,337362228,0.19,39,1,8,401461051.32,Pagada
840,2019-10-05,00:00:00,1,158112879,Contado,73032305,0.19,500,35,29,86908442.95,Pagada
841,2008-12-03,00:00:00,1,187740075,Transferencia,475145287,0.19,272,12,53,565422891.53,Pagada
842,2015-02-28,00:00:00,1,146188837,Transferencia,299089017,0.19,187,4,110,355915930.22999996,Pagada
843,2020-02-10,00:00:00,1,126806143,Crédito,68830272,0.19,39,2,96,81908023.67999999,Cancelada
844,2020-09-01,00:00:00,1,205190196,Contado,376220613,0.19,256,17,32,447702529.46999997,Cancelada
845,2011-05-10,00:00:00,1,156628199,Crédito,371545292,0.19,158,35,13,442138897.47999996,Cancelada
846,2015-05-01,00:00:00,1,145593186,Transferencia,192095612,0.19,379,3,60,228593778.28,Cancelada
847,2019-04-08,00:00:00,1,438513876,Contado,303112158,0.19,154,27,70,360703468.02,Cancelada
848,2023-08-26,00:00:00,1,230356642,Contado,322256548,0.19,209,31,76,383485292.12,Cancelada
849,2012-12-13,00:00:00,1,235193737,Transferencia,328747371,0.19,12,21,78,391209371.49,Pagada
850,2011-06-08,00:00:00,1,288850118,Crédito,396993925,0.19,14,31,65,472422770.75,Cancelada
851,2009-02-17,00:00:00,1,132040572,Transferencia,305575426,0.19,146,43,34,363634756.94,Pagada
852,2023-02-09,00:00:00,1,205190196,Crédito,300070962,0.19,168,6,12,357084444.78,Pendiente
853,2024-05-29,00:00:00,1,250693250,Crédito,231626413,0.19,95,12,101,275635431.46999997,Cancelada
854,2016-10-23,00:00:00,1,248783370,Contado,426370193,0.19,365,13,124,507380529.66999996,Pendiente
855,2017-12-29,00:00:00,1,44989397,Transferencia,313336129,0.19,48,25,71,372869993.51,Cancelada
856,2024-11-19,00:00:00,1,123615328,Crédito,365314568,0.19,446,37,88,434724335.91999996,Pendiente
857,2021-05-07,00:00:00,1,363108940,Contado,127874592,0.19,71,6,109,152170764.48,Pagada
858,2020-11-25,00:00:00,1,406577928,Transferencia,171699081,0.19,477,20,103,204321906.39,Pendiente
859,2019-04-27,00:00:00,1,101500954,Transferencia,191968569,0.19,269,39,96,228442597.10999998,Pagada
860,2010-01-07,00:00:00,1,19305707,Contado,92732945,0.19,309,26,43,110352204.55,Pagada
861,2012-12-24,00:00:00,1,156628199,Crédito,260466932,0.19,307,6,78,309955649.08,Cancelada
862,2017-09-08,00:00:00,1,158112879,Contado,429913082,0.19,437,49,10,511596567.58,Pagada
863,2014-07-01,00:00:00,1,320486948,Transferencia,126322730,0.19,52,42,97,150324048.7,Pagada
864,2025-08-20,00:00:00,1,79588311,Contado,177281245,0.19,186,43,37,210964681.54999998,Cancelada
865,2016-11-04,00:00:00,1,123615328,Contado,356263339,0.19,59,6,33,423953373.40999997,Pendiente
866,2011-04-27,00:00:00,1,180037678,Transferencia,248878378,0.19,49,11,30,296165269.82,Pendiente
867,2010-12-18,00:00:00,1,308657670,Contado,237023670,0.19,500,33,83,282058167.3,Cancelada
868,2015-07-16,00:00:00,1,126806143,Transferencia,253613376,0.19,136,32,89,301799917.44,Cancelada
869,2009-11-07,00:00:00,1,247393456,Crédito,222436276,0.19,394,44,112,264699168.44,Pagada
870,2018-09-03,00:00:00,1,312835570,Transferencia,64232199,0.19,171,38,123,76436316.81,Pagada
871,2020-10-25,00:00:00,1,191506783,Contado,283316576,0.19,163,18,36,337146725.44,Pagada
872,2024-09-18,00:00:00,1,320839135,Contado,32795862,0.19,455,11,81,39027075.78,Cancelada
873,2009-02-07,00:00:00,1,257467980,Transferencia,283732148,0.19,64,39,109,337641256.12,Cancelada
874,2020-04-17,00:00:00,1,41908184,Transferencia,76005568,0.19,94,43,46,90446625.92,Cancelada
875,2016-12-14,00:00:00,1,438513876,Transferencia,192611783,0.19,296,28,48,229208021.76999998,Pendiente
876,2013-11-20,00:00:00,1,368797572,Crédito,321320405,0.19,109,36,47,382371281.95,Pendiente
877,2009-11-27,00:00:00,1,281535042,Crédito,279901616,0.19,299,33,32,333082923.03999996,Pendiente
878,2016-12-08,00:00:00,1,52991391,Contado,347310457,0.19,410,10,3,413299443.83,Pagada
879,2019-04-03,00:00:00,1,429330858,Contado,228740059,0.19,41,30,85,272200670.21,Cancelada
880,2017-09-29,00:00:00,1,273232003,Transferencia,184227514,0.19,119,47,61,219230741.66,Pagada
881,2025-05-10,00:00:00,1,281535042,Transferencia,287154807,0.19,26,49,56,341714220.33,Pendiente
882,2023-08-26,00:00:00,1,401069204,Contado,442173790,0.19,142,26,76,526186810.09999996,Pendiente
883,2010-12-04,00:00:00,1,211082584,Contado,433788303,0.19,160,38,113,516208080.57,Cancelada
884,2025-02-02,00:00:00,1,296162991,Crédito,174186070,0.19,431,43,8,207281423.29999998,Pendiente
885,2011-01-09,00:00:00,1,320486948,Crédito,433843041,0.19,390,31,67,516273218.78999996,Cancelada
886,2018-10-14,00:00:00,1,312835570,Crédito,387247833,0.19,282,43,128,460824921.27,Cancelada
887,2020-07-17,00:00:00,1,429330858,Transferencia,395219971,0.19,387,41,79,470311765.48999995,Cancelada
888,2012-06-10,00:00:00,1,161590838,Crédito,49589929,0.19,278,4,123,59012015.51,Pendiente
889,2018-12-10,00:00:00,1,172431016,Contado,303226316,0.19,468,18,100,360839316.03999996,Pagada
890,2016-11-12,00:00:00,1,158112879,Transferencia,466277813,0.19,440,3,78,554870597.47,Cancelada
891,2022-08-18,00:00:00,1,219244721,Transferencia,42351302,0.19,41,38,74,50398049.379999995,Cancelada
892,2020-10-24,00:00:00,1,118325220,Crédito,120974088,0.19,416,23,84,143959164.72,Cancelada
893,2012-05-25,00:00:00,1,133371257,Crédito,67882175,0.19,365,15,96,80779788.25,Pagada
894,2020-08-02,00:00:00,1,160850524,Contado,184883700,0.19,282,46,58,220011603.0,Pagada
895,2021-10-25,00:00:00,1,273232003,Transferencia,498938534,0.19,479,8,112,593736855.4599999,Pagada
896,2024-07-01,00:00:00,1,187740075,Crédito,335395476,0.19,296,17,84,399120616.44,Pendiente
897,2019-10-04,00:00:00,1,308657670,Crédito,421499652,0.19,446,6,44,501584585.88,Cancelada
898,2013-07-10,00:00:00,1,63800302,Crédito,326700881,0.19,354,38,25,388774048.39,Cancelada
899,2013-06-08,00:00:00,1,303602600,Transferencia,311406570,0.19,280,28,60,370573818.3,Cancelada
900,2009-08-09,00:00:00,1,439152381,Contado,113071275,0.19,153,8,137,134554817.25,Cancelada
901,2013-12-21,00:00:00,1,456481009,Transferencia,364097979,0.19,465,23,58,433276595.01,Pendiente
902,2025-06-03,00:00:00,1,81504504,Contado,188391511,0.19,283,28,81,224185898.09,Pagada
903,2017-08-24,00:00:00,1,407494105,Crédito,416885610,0.19,337,3,2,496093875.9,Pendiente
904,2015-04-03,00:00:00,1,392216717,Crédito,45746199,0.19,153,32,126,54437976.809999995,Cancelada
905,2023-05-11,00:00:00,1,348439940,Contado,306845905,0.19,52,36,21,365146626.95,Cancelada
906,2020-12-01,00:00:00,1,20279166,Crédito,35012579,0.19,459,42,36,41664969.01,Pendiente
907,2010-01-03,00:00:00,1,408800482,Contado,45344357,0.19,207,16,74,53959784.83,Pagada
908,2010-07-10,00:00:00,1,273232003,Contado,182642853,0.19,386,12,86,217344995.07,Pendiente
909,2023-01-24,00:00:00,1,456481009,Transferencia,226642363,0.19,477,32,90,269704411.96999997,Cancelada
910,2017-04-11,00:00:00,1,123615328,Contado,121060048,0.19,21,19,56,144061457.12,Pagada
911,2017-07-01,00:00:00,1,329528314,Contado,208852721,0.19,160,44,27,248534737.98999998,Pendiente
912,2016-03-11,00:00:00,1,425275058,Crédito,308709672,0.19,471,45,43,367364509.68,Cancelada
913,2015-10-24,00:00:00,1,363108940,Crédito,48150963,0.19,450,36,15,57299645.97,Pagada
914,2012-04-09,00:00:00,1,348439940,Contado,462245332,0.19,216,36,1,550071945.0799999,Cancelada
915,2015-03-12,00:00:00,1,495127528,Transferencia,463130165,0.19,48,15,64,551124896.35,Pagada
916,2015-09-23,00:00:00,1,44989397,Contado,387308485,0.19,337,22,101,460897097.15,Cancelada
917,2021-04-27,00:00:00,1,273232003,Contado,489066908,0.19,171,47,33,581989620.52,Cancelada
918,2022-09-13,00:00:00,1,308657670,Crédito,252896783,0.19,138,25,48,300947171.77,Pendiente
919,2008-07-17,00:00:00,1,360711708,Contado,416500691,0.19,380,23,24,495635822.28999996,Cancelada
920,2025-04-06,00:00:00,1,164203225,Contado,292931658,0.19,27,7,18,348588673.02,Cancelada
921,2014-11-02,00:00:00,1,406577928,Contado,301312003,0.19,71,50,121,358561283.57,Pendiente
922,2011-10-18,00:00:00,1,392216717,Crédito,475921945,0.19,36,30,61,566347114.55,Pendiente
923,2015-11-04,00:00:00,1,303602600,Crédito,115718776,0.19,49,38,37,137705343.44,Pendiente
924,2021-10-27,00:00:00,1,408800482,Crédito,293130707,0.19,486,43,119,348825541.33,Pendiente
925,2017-12-01,00:00:00,1,486592738,Contado,219084578,0.19,484,43,127,260710647.82,Cancelada
926,2021-12-23,00:00:00,1,161590838,Crédito,385680703,0.19,302,42,41,458960036.57,Cancelada
927,2011-04-09,00:00:00,1,308990038,Transferencia,395371079,0.19,3,26,109,470491584.01,Cancelada
928,2017-11-17,00:00:00,1,145593186,Contado,44009245,0.19,55,12,70,52371001.55,Cancelada
929,2009-01-02,00:00:00,1,52991391,Transferencia,135155142,0.19,457,19,138,160834618.98,Pendiente
930,2013-03-27,00:00:00,1,320839135,Crédito,72962709,0.19,245,41,64,86825623.71,Pendiente
931,2012-06-23,00:00:00,1,420225663,Transferencia,265475501,0.19,22,3,89,315915846.19,Pagada
932,2023-05-16,00:00:00,1,52029386,Contado,119699823,0.19,241,39,83,142442789.37,Cancelada
933,2016-05-20,00:00:00,1,88508120,Crédito,499080022,0.19,415,27,83,593905226.18,Pendiente
934,2011-07-01,00:00:00,1,22512965,Transferencia,138952952,0.19,185,45,84,165354012.88,Cancelada
935,2024-12-29,00:00:00,1,99304145,Contado,402472518,0.19,208,41,44,478942296.41999996,Pendiente
936,2024-05-03,00:00:00,1,288850118,Crédito,191965406,0.19,278,19,47,228438833.14,Cancelada
937,2009-12-03,00:00:00,1,68633982,Transferencia,59171971,0.19,55,40,79,70414645.49,Pendiente
938,2010-07-09,00:00:00,1,407494105,Contado,403344392,0.19,136,25,44,479979826.47999996,Cancelada
939,2024-08-02,00:00:00,1,78565715,Contado,129311337,0.19,82,25,89,153880491.03,Pendiente
940,2009-03-22,00:00:00,1,495127528,Transferencia,285898853,0.19,303,35,36,340219635.07,Cancelada
941,2013-06-14,00:00:00,1,303602600,Crédito,130991049,0.19,482,16,81,155879348.31,Pendiente
942,2021-12-05,00:00:00,1,352784145,Crédito,326631313,0.19,288,47,26,388691262.46999997,Pagada
943,2011-04-24,00:00:00,1,363108940,Contado,363823483,0.19,459,17,104,432949944.77,Cancelada
944,2014-06-14,00:00:00,1,227893623,Transferencia,349111022,0.19,407,40,30,415442116.18,Cancelada
945,2008-04-22,00:00:00,1,146188837,Transferencia,28371273,0.19,127,28,129,33761814.87,Pagada
946,2015-09-13,00:00:00,1,292689425,Contado,44284755,0.19,42,2,84,52698858.449999996,Pagada
947,2023-07-24,00:00:00,1,363108940,Contado,224810201,0.19,172,18,126,267524139.19,Cancelada
948,2010-06-30,00:00:00,1,101500954,Transferencia,130611424,0.19,87,29,95,155427594.56,Pendiente
949,2014-11-04,00:00:00,1,281535042,Transferencia,390113181,0.19,95,33,22,464234685.39,Pagada
950,2018-02-03,00:00:00,1,78565715,Crédito,82454741,0.19,333,20,115,98121141.78999999,Pagada
951,2018-07-26,00:00:00,1,392216717,Crédito,175929690,0.19,471,10,18,209356331.1,Pendiente
952,2008-07-05,00:00:00,1,456796495,Transferencia,22544115,0.19,292,5,15,26827496.849999998,Pagada
953,2015-06-11,00:00:00,1,200848895,Contado,149056992,0.19,359,29,87,177377820.48,Pagada
954,2012-09-08,00:00:00,1,159178619,Transferencia,374116933,0.19,444,1,14,445199150.27,Cancelada
955,2024-08-06,00:00:00,1,363108940,Transferencia,456818437,0.19,54,10,136,543613940.03,Pagada
956,2020-01-25,00:00:00,1,250693250,Contado,466302956,0.19,323,36,13,554900517.64,Cancelada
957,2012-10-01,00:00:00,1,312835570,Transferencia,197570425,0.19,416,22,93,235108805.75,Pagada
958,2012-07-27,00:00:00,1,368797572,Contado,115057154,0.19,9,7,79,136918013.26,Pendiente
959,2020-04-03,00:00:00,1,211082584,Contado,229334432,0.19,241,25,24,272907974.08,Pagada
960,2019-09-26,00:00:00,1,408800482,Transferencia,463762576,0.19,112,10,67,551877465.4399999,Pendiente
961,2024-10-29,00:00:00,1,92394484,Transferencia,142606191,0.19,374,11,115,169701367.29,Pendiente
962,2013-10-19,00:00:00,1,348439940,Transferencia,219599895,0.19,363,23,117,261323875.04999998,Pagada
963,2020-04-22,00:00:00,1,296162991,Transferencia,469783638,0.19,65,38,79,559042529.22,Pagada
964,2018-10-31,00:00:00,1,332161682,Contado,235799953,0.19,87,49,69,280601944.07,Pagada
965,2021-12-21,00:00:00,1,227009349,Crédito,44028617,0.19,378,16,121,52394054.23,Pendiente
966,2024-05-15,00:00:00,1,205190196,Contado,103713740,0.19,491,41,59,123419350.6,Pendiente
967,2011-03-03,00:00:00,1,185466977,Contado,96058190,0.19,421,27,94,114309246.1,Pendiente
968,2023-08-04,00:00:00,1,240166457,Transferencia,341452337,0.19,443,18,55,406328281.03,Pendiente
969,2023-09-03,00:00:00,1,352784145,Crédito,152163209,0.19,350,35,92,181074218.70999998,Cancelada
970,2022-12-27,00:00:00,1,342158763,Crédito,353806871,0.19,261,35,37,421030176.49,Pendiente
971,2008-05-30,00:00:00,1,180037678,Crédito,378915817,0.19,123,9,77,450909822.22999996,Cancelada
972,2016-06-12,00:00:00,1,240166457,Contado,158612173,0.19,209,1,113,188748485.87,Cancelada
973,2021-01-27,00:00:00,1,495127528,Transferencia,493490500,0.19,3,33,136,587253695.0,Pendiente
974,2022-11-18,00:00:00,1,146188837,Contado,247010816,0.19,349,37,76,293942871.03999996,Pendiente
975,2019-10-25,00:00:00,1,410404831,Crédito,385284668,0.19,268,50,29,458488754.91999996,Pendiente
976,2008-12-22,00:00:00,1,473725183,Crédito,326306186,0.19,449,15,119,388304361.34,Pendiente
977,2013-09-23,00:00:00,1,439152381,Transferencia,401270918,0.19,140,18,31,477512392.41999996,Cancelada
978,2011-10-27,00:00:00,1,222888276,Contado,483718694,0.19,296,35,92,575625245.86,Cancelada
979,2009-05-07,00:00:00,1,338759537,Contado,356183418,0.19,407,26,77,423858267.41999996,Pendiente
980,2014-05-15,00:00:00,1,99304145,Transferencia,186289994,0.19,374,35,118,221685092.85999998,Pendiente
981,2012-07-02,00:00:00,1,408770151,Contado,129992115,0.19,398,45,52,154690616.85,Pendiente
982,2025-09-13,00:00:00,1,158112879,Crédito,491738294,0.19,432,33,67,585168569.86,Pendiente
983,2023-08-15,00:00:00,1,303883128,Transferencia,370757285,0.19,97,15,75,441201169.15,Pendiente
984,2021-11-10,00:00:00,1,429330858,Contado,415477133,0.19,253,40,53,494417788.27,Pendiente
985,2014-01-31,00:00:00,1,475796479,Contado,166359029,0.19,281,3,10,197967244.51,Pagada
986,2009-03-10,00:00:00,1,164203225,Contado,239689407,0.19,122,28,86,285230394.33,Pagada
987,2018-06-05,00:00:00,1,123615328,Transferencia,390591931,0.19,31,9,60,464804397.89,Pendiente
988,2022-09-07,00:00:00,1,19305707,Contado,25490795,0.19,221,17,126,30334046.049999997,Pendiente
989,2008-03-09,00:00:00,1,247393456,Transferencia,243277829,0.19,109,26,131,289500616.51,Pendiente
990,2009-06-29,00:00:00,1,235193737,Transferencia,462142680,0.19,314,31,137,549949789.1999999,Pendiente
991,2016-09-18,00:00:00,1,79588311,Crédito,242071204,0.19,342,10,8,288064732.76,Pagada
992,2022-10-23,00:00:00,1,140064881,Crédito,222471073,0.19,199,49,57,264740576.86999997,Pagada
993,2014-01-31,00:00:00,1,289577866,Contado,169296649,0.19,99,34,50,201463012.31,Pagada
994,2022-11-14,00:00:00,1,288850118,Transferencia,472385812,0.19,423,29,32,562139116.28,Pendiente
995,2022-10-21,00:00:00,1,303602600,Transferencia,121735164,0.19,271,39,136,144864845.16,Cancelada
996,2016-01-29,00:00:00,1,133371257,Contado,458475700,0.19,150,37,56,545586083.0,Pendiente
997,2010-06-02,00:00:00,1,308990038,Contado,438343423,0.19,177,5,108,521628673.37,Pendiente
998,2008-06-05,00:00:00,1,205190196,Crédito,282109232,0.19,70,28,22,335709986.08,Cancelada
999,2014-07-24,00:00:00,1,410404831,Contado,156056769,0.19,208,2,18,185707555.10999998,Pendiente
1000,2022-07-25,00:00:00,1,296162991,Contado,342192141,0.19,499,40,52,407208647.78999996,Cancelada
1001,2016-09-01,00:00:00,1,161590838,Crédito,25599404,0.19,303,5,62,30463290.759999998,Pagada
